,genres,original_language,popularity,release_date,runtime,status,vote_average,vote_count
31135,2,1,2.493638,2011,83,0,5,30.0
31136,7,1,8.453868,2011,22,0,6,126.0
31137,3,14,1.318593,2005,110,0,6,12.0
31138,2,1,2.823378,2010,88,0,5,24.0
31139,3,2,4.363057,1965,95,0,6,71.0
31140,3,2,4.337562,1970,90,0,6,71.0
31141,3,2,6.479033,1964,89,0,6,132.0
31142,3,2,5.73912,1979,96,0,6,97.0
31143,20,1,0.674886,2009,93,0,6,8.0
31144,2,1,0.00195,1988,80,0,6,8.0
31145,13,1,2.867932,2015,90,0,7,71.0
31146,17,1,4.398221,2015,5,0,7,45.0
31147,6,1,12.642675,2015,101,0,6,740.0
31148,5,1,1.112225,2010,98,0,5,23.0
31149,2,7,1.271808,2011,94,0,7,19.0
31150,2,1,2.712488,2010,129,0,7,17.0
31151,13,7,3.288602,2013,92,0,5,13.0
31152,2,2,0.66693,2008,88,0,3,3.0
31153,2,28,0.683212,2014,95,0,6,8.0
31154,2,28,0.771924,2012,80,0,5,9.0
31155,2,2,0.127616,2012,100,0,6,3.0
31156,2,28,0.296873,2014,87,0,6,8.0
31157,6,1,0.255534,1953,80,0,6,2.0
31158,3,1,1.449353,2010,88,0,5,12.0
31159,3,1,1.634485,2013,99,0,4,22.0
31160,8,1,3.985181,2015,95,0,5,48.0
31161,8,55,0.46122,2014,170,0,7,11.0
31162,8,1,0.272295,2015,92,0,4,6.0
31163,3,4,0.571273,1954,97,0,8,3.0
31164,3,1,0.912961,1964,113,0,5,1.0
31165,2,4,0.243093,1966,105,0,7,16.0
31166,6,4,0.91631,1975,105,0,7,7.0
31167,2,4,0.001021,1987,108,0,6,3.0
31168,3,4,1.006004,2004,99,0,6,17.0
31169,2,4,1e-06,1993,110,0,5,1.0
31170,12,4,0.146451,1941,77,0,6,4.0
31171,11,4,0.883096,1960,151,0,6,3.0
31172,2,4,0.910147,1961,127,0,6,2.0
31173,16,4,0.016421,1975,140,0,6,4.0
31174,2,4,0.081606,1954,93,0,6,2.0
31175,2,4,0.253016,1954,80,0,5,2.0
31176,11,4,0.783186,2014,102,0,4,11.0
31177,2,1,12.293202,2015,109,0,6,93.0
31178,3,18,1.80368,2015,77,0,6,34.0
31179,3,2,0.534559,1963,100,0,6,9.0
31180,3,2,2.125139,1963,86,0,6,21.0
31181,3,2,4.271086,1966,82,0,6,70.0
31182,3,1,0.317873,2007,86,0,1,1.0
31183,6,1,8.476315,2015,93,0,5,322.0
31184,5,1,2.418307,2015,83,0,3,27.0
31185,2,1,1.311874,2015,113,0,5,21.0
31186,2,18,2.564738,2014,110,0,3,17.0
31187,20,1,0.355751,2015,120,0,4,4.0
31188,11,11,1.168623,2010,89,0,6,9.0
31189,14,1,0.194929,2014,93,0,6,5.0
31190,14,1,0.534794,2014,104,0,6,5.0
31191,3,2,3.424798,2013,103,0,5,72.0
31192,2,1,5.675752,2014,105,0,5,34.0
31193,20,1,0.559559,2004,92,0,4,6.0
31194,9,1,6.133899,2015,91,0,4,193.0
31195,2,14,4.502793,2014,119,0,7,40.0
31196,3,1,0.482733,2004,92,0,4,3.0
31197,2,7,1.933294,2011,126,0,5,7.0
31198,2,25,0.149035,1995,36,0,6,4.0
31199,2,3,1.15327,2015,112,0,5,6.0
31200,2,7,0.668134,1978,116,0,7,2.0
31201,3,2,0.698575,1977,92,0,5,6.0
31202,3,2,3.267557,1978,97,0,6,52.0
31203,3,1,0.269543,2013,89,0,5,3.0
31204,3,1,0.000308,1973,102,0,5,3.0
31205,3,4,0.0779,1979,120,0,8,1.0
31206,3,4,0.15675,1960,106,0,5,3.0
31207,11,4,0.149058,1955,85,0,4,2.0
31208,3,2,3.736959,1980,92,0,6,82.0
31209,3,2,1.603415,1980,100,0,6,24.0
31210,2,2,1.223298,1983,100,0,7,31.0
31211,3,2,1.505466,1983,102,0,6,30.0
31212,3,10,0.800358,2014,95,0,6,6.0
31213,2,4,0.415635,1953,105,0,5,4.0
31214,14,1,0.067808,1972,207,0,8,2.0
31215,2,1,3.497789,2004,104,0,5,16.0
31216,3,40,0.524527,2011,99,0,4,5.0
31217,2,1,1.959976,2007,95,0,5,11.0
31218,2,40,0.512986,2013,107,0,7,6.0
31219,2,1,0.118601,2010,93,0,6,3.0
31220,3,6,2.750275,2015,111,0,6,23.0
31221,4,2,3.528875,2004,90,0,5,71.0
31222,3,1,5.660649,2015,107,0,5,169.0
31223,2,39,2.864948,2015,174,0,5,39.0
31224,3,1,1.421005,2008,60,0,7,8.0
31225,2,1,1.057905,1950,75,0,6,6.0
31226,20,1,0.193278,1968,107,0,7,4.0
31227,20,1,0.990819,2015,93,0,6,12.0
31228,2,18,0.020369,1997,93,0,8,2.0
31229,3,1,0.205774,2004,96,0,5,5.0
31230,11,10,1.275006,2015,101,0,6,19.0
31231,2,1,0.072373,1916,63,0,2,2.0
31232,4,18,0.242023,2011,96,0,6,6.0
31233,3,18,1.44664,2001,85,0,6,15.0
31234,6,1,0.346531,2002,85,0,6,5.0
31235,1,72,0.927886,1993,169,0,7,9.0
31236,8,72,1.140929,1993,160,0,6,8.0
31237,3,39,1e-06,1981,145,0,6,4.0
31238,8,1,0.978978,1996,100,0,7,10.0
31239,3,2,0.172239,2013,96,0,5,2.0
31240,3,1,1.880634,2013,93,0,6,7.0
31241,6,1,0.110471,1950,74,0,5,1.0
31242,2,1,0.092891,1951,81,0,5,1.0
31243,10,1,0.874587,1973,99,0,5,2.0
31244,2,2,0.228273,1959,124,0,6,1.0
31245,4,7,0.982844,1953,81,0,5,4.0
31246,9,1,0.462497,1949,71,0,5,4.0
31247,4,1,0.941927,1952,81,0,3,3.0
31248,3,1,0.604021,1965,105,0,6,1.0
31249,2,11,0.052573,1990,92,0,6,5.0
31250,14,1,0.167894,2013,100,0,6,2.0
31251,14,1,0.318884,2014,85,0,7,3.0
31252,14,1,0.325506,2012,90,0,6,6.0
31253,14,1,0.638842,2014,90,0,7,5.0
31254,14,1,0.075144,2007,48,0,5,2.0
31255,3,1,0.338061,2013,69,0,6,1.0
31256,2,1,0.882126,2015,240,0,5,11.0
31257,16,1,0.824032,2014,840,0,8,6.0
31258,14,1,0.31926,2014,95,0,8,3.0
31259,2,2,2.527577,2015,88,0,6,28.0
31260,2,2,1.225507,1989,320,0,6,7.0
31261,3,10,0.36273,1962,92,0,6,7.0
31262,2,29,0.062588,2012,99,0,7,1.0
31263,3,1,6.414934,2006,103,0,7,225.0
31264,2,28,0.926499,1975,130,0,6,8.0
31265,5,1,0.284147,1990,98,0,5,6.0
31266,2,2,0.776885,2015,105,0,5,12.0
31267,7,11,0.020248,1974,9,0,6,4.0
31268,7,11,0.249778,1976,8,0,5,7.0
31269,4,11,0.143167,1982,205,0,7,2.0
31270,2,1,0.122209,1968,89,0,7,3.0
31271,4,11,1.151644,1967,95,0,7,9.0
31272,3,11,2.499512,1961,93,0,7,16.0
31273,3,2,1.599224,1974,81,0,6,31.0
31274,3,11,1.010353,1962,98,0,5,3.0
31275,15,2,0.363916,1952,87,0,5,2.0
31276,3,11,0.004425,1985,88,0,6,2.0
31277,8,11,0.62583,2004,117,0,5,8.0
31278,4,11,0.036093,1993,150,0,1,1.0
31279,4,11,0.716771,1992,300,0,5,2.0
31280,7,11,0.320034,1981,30,0,8,6.0
31281,3,11,0.00195,1980,145,0,6,4.0
31282,4,11,1.50219,1980,83,0,6,3.0
31283,4,1,0.156648,1991,140,0,5,3.0
31284,3,11,0.22516,1977,135,0,6,6.0
31285,3,11,1.568433,1962,96,0,5,9.0
31286,4,1,0.035138,1992,107,0,2,1.0
31287,3,11,0.876368,1982,152,0,7,8.0
31288,8,11,0.590717,1968,82,0,6,3.0
31289,3,11,1.645067,1962,78,0,5,4.0
31290,8,11,0.352603,1971,134,0,5,3.0
31291,3,11,0.00022,1982,154,0,6,10.0
31292,7,11,1.349284,1973,90,0,5,13.0
31293,2,11,0.051647,1987,138,0,3,1.0
31294,14,1,1.37316,2012,585,0,8,15.0
31295,6,1,0.148508,1980,88,0,6,1.0
31296,6,1,0.031359,1980,87,0,5,1.0
31297,2,1,0.623522,1983,132,0,3,1.0
31298,7,11,1.55164,2013,100,0,6,7.0
31299,3,11,1.14731,2014,99,0,6,12.0
31300,3,2,5.081131,2013,95,0,4,124.0
31301,2,38,0.555475,1978,70,0,4,3.0
31302,8,1,2.023147,1998,100,0,6,16.0
31303,3,11,0.86112,1968,96,0,5,11.0
31304,2,11,0.208569,1918,35,0,7,1.0
31305,3,2,2.202562,2013,102,0,4,31.0
31306,18,1,0.474328,1996,90,0,4,4.0
31307,11,11,1.565713,2011,95,0,5,16.0
31308,2,1,0.639829,1998,114,0,3,2.0
31309,4,11,0.977018,1973,840,0,7,10.0
31310,2,11,0.156708,1967,126,0,2,1.0
31311,20,20,0.002538,1972,95,0,7,4.0
31312,2,11,0.348717,1941,100,0,8,2.0
31313,6,4,0.877629,2001,190,0,6,9.0
31314,6,1,0.433724,1982,130,0,6,10.0
31315,7,13,1.528257,2007,30,0,6,12.0
31316,11,11,0.546136,2000,102,0,5,6.0
31317,2,11,0.402849,2008,105,0,5,3.0
31318,8,1,1.092346,1998,90,0,6,4.0
31319,3,2,1.023183,1982,85,0,5,7.0
31320,3,1,0.573899,1976,72,0,4,2.0
31321,2,11,0.724248,1993,101,0,4,4.0
31322,8,11,0.846384,1966,77,0,5,5.0
31323,9,1,0.357286,1993,90,0,7,9.0
31324,8,1,1.112812,2015,80,0,5,6.0
31325,5,1,1.505798,2008,94,0,4,23.0
31326,20,1,0.985039,2014,90,0,4,8.0
31327,5,1,1.284305,2007,83,0,4,8.0
31328,5,1,0.686963,1981,90,0,4,18.0
31329,8,1,3.167031,2009,89,0,3,53.0
31330,5,1,0.223536,2013,70,0,4,6.0
31331,8,1,0.632582,2005,92,0,4,12.0
31332,8,1,2.199072,2011,99,0,6,24.0
31333,3,1,0.508162,2014,87,0,6,4.0
31334,5,1,0.209126,2014,130,0,3,1.0
31335,20,1,0.912179,1984,86,0,5,9.0
31336,6,1,1.436731,1983,89,0,5,23.0
31337,5,1,2.070949,2012,90,0,4,36.0
31338,5,1,0.146679,2013,88,0,1,2.0
31339,5,1,0.657628,2005,71,0,2,7.0
31340,2,1,1.645219,2015,360,0,7,22.0
31341,17,1,4.964132,2014,57,0,7,86.0
31342,13,1,3.214699,2009,59,0,7,51.0
31343,4,1,3.229702,2008,60,0,7,51.0
31344,17,1,1.654309,2007,72,0,8,32.0
31345,17,1,2.88026,2007,60,0,7,45.0
31346,3,1,0.426793,1989,90,0,5,4.0
31347,3,1,0.510135,2004,90,0,3,6.0
31348,5,1,0.151445,2004,83,0,3,2.0
31349,3,1,1.790302,2009,88,0,4,14.0
31350,2,2,3.428114,2015,94,0,6,59.0
31351,2,18,1.000202,2013,99,0,6,9.0
31352,2,1,0.190112,2003,120,0,6,5.0
31353,20,14,0.290605,2015,115,0,6,5.0
31354,3,7,4.772213,2013,105,0,6,37.0
31355,3,1,9.786662,2015,106,0,6,194.0
31356,2,8,0.851813,2004,95,0,5,7.0
31357,8,1,0.982778,1962,112,0,5,3.0
31358,2,1,0.317882,1948,120,0,4,1.0
31359,2,40,0.465766,2014,114,0,7,9.0
31360,3,40,2.458282,2005,106,0,6,13.0
31361,20,1,1.381594,2015,98,0,7,30.0
31362,2,1,1.335301,2015,91,0,6,10.0
31363,20,1,5.441277,2013,104,0,6,71.0
31364,2,1,0.986074,2013,108,0,4,4.0
31365,13,1,0.118119,2014,94,0,8,1.0
31366,1,1,0.079428,1952,74,0,6,1.0
31367,8,3,0.0339,1987,83,0,4,2.0
31368,2,1,8.378022,2015,112,0,6,87.0
31369,7,1,0.005351,1977,96,0,5,8.0
31370,5,1,0.246148,1983,88,0,4,6.0
31371,2,1,0.093933,1981,89,0,5,1.0
31372,8,1,0.382527,1991,107,0,4,7.0
31373,9,1,1.061046,1994,93,0,4,3.0
31374,2,1,0.200659,1995,100,0,6,2.0
31375,5,1,1.524545,1996,90,0,5,3.0
31376,17,1,0.270593,1998,94,0,7,2.0
31377,2,1,0.607009,2010,111,0,5,1.0
31378,2,1,0.99845,2010,92,0,6,10.0
31379,8,1,0.849195,2011,94,0,3,2.0
31380,8,1,1.648427,2013,66,0,6,5.0
31381,3,2,2.691581,2007,90,0,5,27.0
31382,2,1,0.249474,1925,70,0,7,3.0
31383,2,12,1.416633,2015,102,0,6,10.0
31384,9,1,0.523074,2005,102,0,4,3.0
31385,3,1,0.417405,2015,86,0,7,3.0
31386,2,21,0.368638,2010,105,0,6,9.0
31387,3,4,3.496436,2015,95,0,6,75.0
31388,3,6,0.99881,2015,78,0,6,12.0
31389,2,13,0.521263,1960,96,0,5,6.0
31390,2,13,0.268985,1961,91,0,7,5.0
31391,20,1,0.660875,1968,87,0,4,2.0
31392,3,1,0.307504,1950,79,0,6,5.0
31393,8,1,1.394126,1981,92,0,5,3.0
31394,8,3,0.730459,1969,106,0,6,8.0
31395,2,7,0.145888,2009,89,0,5,4.0
31396,2,1,0.419337,2002,85,0,8,1.0
31397,2,1,0.075235,1923,74,0,7,2.0
31398,8,3,0.435576,1979,90,0,5,4.0
31399,6,18,1.346629,2011,101,0,6,25.0
31400,1,1,0.269781,1966,89,0,4,4.0
31401,8,1,0.182952,1978,88,0,6,5.0
31402,8,3,1.135839,1975,111,0,6,5.0
31403,9,1,0.177771,1938,55,0,4,1.0
31404,8,1,0.114933,1967,89,0,5,1.0
31405,8,8,3.953902,1998,114,0,6,10.0
31406,2,2,0.579716,2015,87,0,6,8.0
31407,20,1,12.579261,2015,94,0,5,111.0
31408,10,1,0.074392,1980,195,0,4,2.0
31409,8,1,0.366808,1974,75,0,5,8.0
31410,2,8,0.949762,2015,90,0,6,1.0
31411,2,28,4.277554,2014,130,0,6,63.0
31412,15,1,0.238238,2014,102,0,5,5.0
31413,14,1,0.202059,2015,91,0,6,5.0
31414,8,1,1.638428,1997,101,0,7,9.0
31415,8,2,0.752246,2010,75,0,4,13.0
31416,2,41,3.148711,2015,93,0,7,67.0
31417,14,1,0.063082,2014,74,0,1,1.0
31418,17,1,0.170247,1972,94,0,5,3.0
31419,14,1,1e-06,1992,91,0,8,1.0
31420,3,1,0.036862,1916,62,0,4,1.0
31421,2,1,1.531293,2013,363,0,6,3.0
31422,14,1,0.931437,2014,56,0,5,5.0
31423,20,1,3.488758,2013,98,0,5,40.0
31424,18,1,9.502186,2010,90,0,3,9.0
31425,15,1,0.126661,1979,117,0,8,2.0
31426,2,1,0.811448,1954,91,0,7,5.0
31427,2,21,0.630332,2014,96,0,7,6.0
31428,3,21,0.123551,2014,93,0,5,3.0
31429,14,1,0.202543,2014,74,0,7,4.0
31430,3,1,1.171422,2015,59,0,7,16.0
31431,3,1,0.667595,2013,59,0,7,9.0
31432,18,1,1.491134,2015,81,0,3,10.0
31433,2,23,0.430238,2010,90,0,6,3.0
31434,14,1,0.363086,2013,98,0,8,3.0
31435,9,1,1.608143,2015,85,2,5,19.0
31436,8,1,7.291872,2015,114,0,5,795.0
31437,6,1,0.579757,1966,100,0,4,2.0
31438,8,4,1.498463,1973,100,0,5,2.0
31439,6,1,2.493634,1979,116,0,4,10.0
31440,2,1,0.482651,1948,105,0,5,3.0
31441,20,1,1.716467,1984,94,0,4,9.0
31442,3,40,1.640271,2008,90,0,5,21.0
31443,3,1,0.990875,2010,95,0,5,17.0
31444,3,40,1.590383,2014,117,0,6,15.0
31445,2,1,0.05633,2008,95,0,7,1.0
31446,3,2,0.701958,2014,92,0,6,15.0
31447,3,1,0.382124,1945,64,0,2,3.0
31448,8,2,5.748885,2015,92,0,5,105.0
31449,3,1,1.338163,2013,10,0,7,18.0
31450,2,1,2.796273,2015,93,0,4,31.0
31451,20,1,2.232507,2015,99,0,4,21.0
31452,7,1,0.285174,2009,30,0,5,4.0
31453,14,1,1.006998,2015,75,0,6,12.0
31454,2,1,0.601929,2008,2,0,5,13.0
31455,2,2,0.464764,1962,106,0,6,7.0
31456,3,21,0.142291,1999,103,0,4,4.0
31457,1,1,1.084755,1977,99,0,4,7.0
31458,3,39,1.653733,2015,139,0,6,35.0
31459,8,1,0.37709,1958,86,0,4,1.0
31460,15,1,0.808048,1953,110,0,6,1.0
31461,3,1,0.294364,1943,99,0,4,1.0
31462,2,1,0.527663,1941,74,0,6,6.0
31463,3,1,1.84439,1999,105,0,4,12.0
31464,3,1,0.448056,2015,90,0,7,4.0
31465,15,62,0.446454,2015,162,0,9,2.0
31466,12,1,0.765089,1956,114,0,6,5.0
31467,2,1,0.410131,1957,89,0,6,3.0
31468,2,1,0.563998,1954,85,0,3,3.0
31469,2,7,4.885995,2015,105,0,7,30.0
31470,12,1,0.45009,1974,120,0,5,3.0
31471,5,1,1.687991,2010,76,0,4,22.0
31472,14,49,2.940533,2015,98,0,8,65.0
31473,20,1,1.358638,2013,90,0,5,2.0
31474,14,31,1.184891,1887,1,0,4,17.0
31475,14,31,0.212768,1888,1,0,4,18.0
31476,3,1,1.163672,1890,1,0,4,15.0
31477,14,1,0.327841,1878,1,0,6,25.0
31478,14,31,1.49042,1888,1,0,5,25.0
31479,14,31,0.3471,1890,1,0,5,9.0
31480,14,31,0.480371,1874,1,0,6,19.0
31481,11,1,1.809297,2011,95,0,5,20.0
31482,20,39,1.540697,2015,132,0,7,33.0
31483,2,4,1.682096,1984,110,0,6,8.0
31484,2,28,2.056565,1982,128,0,7,10.0
31485,14,31,0.806403,1891,1,0,3,15.0
31486,2,39,1.416035,2014,122,0,7,29.0
31487,11,1,1.123477,1988,95,0,7,7.0
31488,2,1,0.245543,2008,95,0,4,1.0
31489,4,7,0.705069,1989,119,0,5,6.0
31490,9,4,0.070647,1971,90,0,5,6.0
31491,2,2,0.125624,2007,103,0,7,3.0
31492,6,13,0.150875,1963,92,0,5,4.0
31493,3,72,0.81609,2015,165,0,6,13.0
31494,3,1,0.892252,2009,85,0,4,5.0
31495,3,1,0.285194,2009,6,0,6,3.0
31496,2,1,0.372805,2011,86,0,6,6.0
31497,13,1,1.340019,2014,75,0,6,19.0
31498,7,2,2.165594,2015,72,0,3,11.0
31499,5,1,0.877618,2015,90,2,1,3.0
31500,14,1,0.187825,2015,57,0,7,3.0
31501,2,1,0.870134,1971,95,0,4,4.0
31502,2,4,0.456946,1965,98,0,5,1.0
31503,11,4,0.20678,1966,95,0,5,2.0
31504,8,4,0.587177,1967,104,0,5,7.0
31505,2,4,7.677022,1974,112,0,5,21.0
31506,14,1,0.043532,2012,89,0,10,1.0
31507,5,26,1.395306,2015,90,0,4,14.0
31508,14,1,3.178725,2015,79,0,7,55.0
31509,3,7,0.806546,1978,107,0,7,9.0
31510,4,1,10.788263,2016,112,0,5,1993.0
31511,3,1,0.811395,2001,90,0,3,6.0
31512,8,4,0.00022,1974,105,0,6,5.0
31513,8,4,0.681936,1976,104,0,5,3.0
31514,8,4,0.042847,1977,132,0,8,1.0
31515,10,4,0.268979,1968,100,0,6,1.0
31516,2,1,0.444586,1969,100,0,5,3.0
31517,2,4,0.069176,1980,95,0,6,2.0
31518,17,4,0.732103,1983,89,0,5,4.0
31519,8,4,0.55084,1995,115,0,7,2.0
31520,10,4,0.274694,1968,91,0,7,6.0
31521,4,4,0.94847,1967,103,0,6,2.0
31522,10,4,0.054198,1967,99,0,2,1.0
31523,3,1,6.007801,2015,56,0,5,149.0
31524,1,1,2.05959,2014,43,0,4,9.0
31525,7,1,1.251338,1999,80,0,6,3.0
31526,20,10,3.733787,2016,85,0,6,37.0
31527,2,2,5.127658,2015,120,0,7,85.0
31528,3,2,0.422533,2015,98,0,5,10.0
31529,2,1,0.41789,2011,100,0,8,2.0
31530,2,1,0.866074,2013,88,0,3,3.0
31531,3,1,0.220642,2005,86,0,5,6.0
31532,5,1,0.495092,2006,79,0,3,5.0
31533,17,1,1.807454,2014,91,0,3,4.0
31534,3,10,4.778359,2015,108,0,7,101.0
31535,18,1,6.262258,2001,90,0,5,28.0
31536,14,1,0.423073,1981,72,0,7,5.0
31537,15,1,1.160656,2015,111,0,7,14.0
31538,2,1,0.98175,1982,53,0,9,3.0
31539,3,1,1.187815,2014,89,0,6,8.0
31540,3,1,0.975702,1978,98,0,7,4.0
31541,2,1,0.837087,2013,95,0,7,7.0
31542,8,1,0.978542,1926,90,0,8,1.0
31543,10,1,0.314719,1952,71,0,10,1.0
31544,3,1,0.172525,1930,75,0,4,2.0
31545,17,1,1.753718,2015,90,0,5,21.0
31546,3,10,2.900585,2014,90,0,5,19.0
31547,3,1,0.487036,1969,89,0,6,1.0
31548,2,1,0.648554,2008,95,0,5,5.0
31549,2,1,2.100842,2013,95,0,5,19.0
31550,3,1,0.438574,1994,75,0,7,10.0
31551,7,1,4.33573,2015,7,0,6,74.0
31552,8,26,6.982302,2015,104,0,6,317.0
31553,3,6,2.076154,2015,94,0,5,19.0
31554,2,2,1.26037,2015,102,0,6,15.0
31555,9,40,1.731338,2014,102,0,7,20.0
31556,5,1,0.47687,1971,95,0,4,5.0
31557,3,1,0.263049,1990,86,0,4,5.0
31558,14,2,0.139913,1966,49,0,7,2.0
31559,2,2,0.203538,1999,95,0,6,4.0
31560,5,1,1.624956,2015,82,0,4,40.0
31561,5,1,0.766605,2004,100,0,6,3.0
31562,9,12,0.002841,1992,114,0,5,3.0
31563,2,11,1.574378,2015,110,0,4,6.0
31564,5,12,0.794247,1988,102,0,6,6.0
31565,14,1,1.35076,2014,78,0,5,6.0
31566,2,45,0.334111,2014,115,0,6,8.0
31567,2,7,1.824098,2013,225,0,8,12.0
31568,5,1,0.482867,1967,83,0,3,5.0
31569,5,1,2.410183,2015,90,0,4,33.0
31570,18,1,1.51939,2010,93,0,2,25.0
31571,17,1,1.912981,2013,85,0,4,16.0
31572,18,1,1.144133,2012,86,0,3,15.0
31573,8,1,1.727617,2015,89,0,3,15.0
31574,2,1,1.581577,2014,88,0,4,28.0
31575,8,1,2.251209,2014,90,0,3,29.0
31576,15,1,12.023704,2015,127,2,5,56.0
31577,2,1,0.65892,2013,100,0,4,10.0
31578,5,1,1.292089,2006,92,0,4,8.0
31579,3,1,1.198567,2011,90,0,6,16.0
31580,7,1,0.912352,1999,90,0,6,1.0
31581,3,2,5.901413,2015,93,0,6,368.0
31582,14,1,1.43713,2014,58,0,6,16.0
31583,3,7,0.54007,1931,75,0,4,6.0
31584,3,1,0.287549,1914,27,0,5,7.0
31585,3,1,1.940708,1915,27,0,6,21.0
31586,14,1,0.038824,2007,90,0,7,1.0
31587,5,1,0.47661,2000,90,0,6,8.0
31588,20,8,6.159032,2000,118,0,5,20.0
31589,14,1,0.03653,1968,68,0,5,1.0
31590,14,1,0.490537,2013,93,0,6,6.0
31591,8,31,0.619106,1891,1,0,3,9.0
31592,6,13,1.044894,2007,50,0,7,17.0
31593,6,13,2.079812,2007,61,0,7,14.0
31594,6,13,2.222614,2008,58,0,7,15.0
31595,7,13,1.590718,2008,59,0,6,10.0
31596,7,13,0.894116,2009,121,0,7,12.0
31597,1,3,3.759301,2015,89,0,7,58.0
31598,20,1,0.220443,2005,93,0,3,6.0
31599,2,1,6.133745,2015,121,0,6,165.0
31600,2,1,2.240259,2015,114,0,5,10.0
31601,3,1,2.066138,2008,90,0,5,26.0
31602,18,1,2.008878,2014,82,0,4,13.0
31603,8,2,10.049661,2012,86,1,3,14.0
31604,12,4,0.126808,1962,118,0,6,3.0
31605,8,4,0.0401,1976,99,0,6,1.0
31606,20,4,0.494893,1976,98,0,6,5.0
31607,6,4,0.001655,1975,100,0,6,7.0
31608,3,4,0.138865,1966,120,0,6,1.0
31609,3,1,1.03027,2015,85,0,5,17.0
31610,6,1,0.965746,1949,86,0,6,3.0
31611,9,1,0.385475,1945,80,0,2,4.0
31612,2,1,1.666871,1947,96,0,4,3.0
31613,2,1,0.802808,1948,112,0,6,3.0
31614,7,1,8.011533,2012,85,0,4,12.0
31615,11,3,2.890544,2015,134,0,7,46.0
31616,11,3,1.268551,2015,125,0,6,9.0
31617,7,10,3.753514,2011,90,0,5,18.0
31618,3,1,13.143061,2015,130,0,7,2679.0
31619,8,1,2.877374,2015,90,0,5,17.0
31620,8,8,3.346003,1991,104,0,6,17.0
31621,3,1,0.871957,2015,91,0,6,12.0
31622,11,1,2.36446,2015,95,0,6,24.0
31623,15,1,0.108041,2008,52,0,4,2.0
31624,11,1,3.367755,2008,100,0,4,12.0
31625,2,36,0.275362,2015,80,0,7,5.0
31626,2,10,0.110439,2011,86,0,4,1.0
31627,3,1,6.287086,2015,119,0,4,397.0
31628,8,36,0.468508,2012,92,0,5,2.0
31629,8,72,0.633653,2015,129,0,4,5.0
31630,2,72,0.535343,2015,147,0,5,5.0
31631,2,72,0.499216,2012,145,0,6,9.0
31632,18,1,1.16084,2015,59,0,7,13.0
31633,3,1,1.548502,2015,62,0,7,36.0
31634,3,1,0.04867,2014,74,0,6,1.0
31635,6,1,5.160339,2003,9,0,6,93.0
31636,2,29,0.064911,2015,112,0,6,1.0
31637,3,1,1.543344,2012,41,0,6,20.0
31638,2,2,1.330703,2009,102,0,4,11.0
31639,8,1,3.747935,2015,86,0,5,63.0
31640,2,1,1.660851,2015,91,0,6,25.0
31641,15,1,5.431571,2012,124,0,8,19.0
31642,20,10,1.140772,2014,102,0,6,14.0
31643,3,14,2.52509,2012,118,0,6,30.0
31644,3,1,2.751874,2013,112,0,5,22.0
31645,2,25,2.091185,2015,93,0,6,17.0
31646,14,1,0.563543,2015,104,0,7,7.0
31647,2,1,3.28083,2015,86,0,6,39.0
31648,14,31,0.173584,1891,1,0,4,5.0
31649,11,11,0.290199,2014,105,0,6,5.0
31650,20,1,4.393887,2015,93,0,4,42.0
31651,13,2,0.473593,2014,135,0,6,7.0
31652,17,1,0.769962,1995,98,0,5,2.0
31653,6,72,0.537292,2013,146,0,4,5.0
31654,14,1,0.045108,2012,89,0,5,1.0
31655,14,1,0.563739,2014,77,0,5,5.0
31656,5,1,0.578867,2009,114,0,4,8.0
31657,15,1,10.932742,2015,105,0,6,51.0
31658,2,4,0.96872,1970,101,0,7,19.0
31659,6,4,1.389198,1987,109,0,6,7.0
31660,20,1,0.743157,1990,100,0,5,4.0
31661,3,4,0.652262,1981,104,0,7,2.0
31662,2,1,0.023982,1973,93,0,9,1.0
31663,8,1,1.055415,2002,96,0,2,5.0
31664,8,1,1.165723,1999,168,0,4,15.0
31665,14,1,0.344133,1985,37,0,6,4.0
31666,3,1,0.309733,2003,89,0,4,4.0
31667,13,1,0.814318,1998,89,0,4,5.0
31668,2,10,0.041153,2007,104,0,5,1.0
31669,8,1,4.042314,2008,86,0,3,12.0
31670,4,1,5.206696,2009,94,0,6,323.0
31671,14,1,0.214747,2009,94,0,3,3.0
31672,14,1,0.891692,2014,85,0,6,6.0
31673,14,1,0.663193,2005,73,0,8,2.0
31674,4,11,0.177625,1947,57,0,3,5.0
31675,3,2,1.11984,2014,98,0,6,7.0
31676,2,1,0.896636,2013,92,0,6,3.0
31677,2,1,1.124466,1986,111,0,4,3.0
31678,2,1,0.755274,2003,104,0,5,13.0
31679,14,2,0.36791,1968,45,0,6,2.0
31680,5,1,0.942505,2012,84,0,4,8.0
31681,2,1,0.571518,2014,95,0,3,8.0
31682,2,21,0.455195,1982,102,0,4,4.0
31683,2,39,0.904409,2002,155,0,7,15.0
31684,2,1,5.18104,2015,86,0,5,11.0
31685,3,1,0.369106,2014,87,0,6,4.0
31686,5,1,2.267245,2012,89,0,5,14.0
31687,3,1,3.610042,2011,90,0,5,35.0
31688,14,1,0.11179,2009,75,0,5,3.0
31689,2,1,0.890792,2011,88,0,7,10.0
31690,2,18,2.082922,2012,116,0,5,9.0
31691,14,49,0.16355,2014,130,0,10,3.0
31692,8,11,0.553507,2010,74,0,6,7.0
